,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
34,1.89,11.0,12.35,19.67,15.89,19.88,11.38,20.67,23.34,21.77,15.48,23.06,16.32,21.23,16.33,4.58,18.39,11.49,9.13,17.95,3.84,19.37,18.1,20.19,18.11,13.42,25.26,24.07,9.08,18.71,21.83,11.42,19.9,999.0,17.96,22.51,1.83,10.69,20.27,19.65,18.52,20.08,20.43,23.07,4.45,16.83,2.27,18.71,24.03,21.33,6.39,25.05,8.2,10.7,8.63,16.83,18.81,18.25,8.16,15.56,24.6,5.08,20.61,22.0,24.98,21.07,23.92,17.47,10.73,16.82,25.34,20.6,13.37,15.59,18.43,11.79,16.33,20.75,21.66,23.42,19.03,18.93,18.71,17.18,21.58,19.46,13.24,17.16,16.22,19.96,20.66,23.5,22.76,21.01,18.71,14.72,6.63,21.84,24.07,4.55
35,17.18,10.73,10.14,9.85,5.13,11.16,18.04,8.23,10.5,3.98,4.24,16.69,8.72,7.35,9.28,13.38,17.13,6.49,13.43,16.78,14.57,16.0,16.84,14.21,10.33,14.74,19.55,13.28,10.85,12.01,19.33,6.54,17.08,17.96,999.0,13.77,17.51,11.55,15.34,8.4,13.41,2.2,3.94,10.64,17.69,14.95,16.22,12.01,19.21,16.45,12.95,12.23,13.43,11.36,9.34,14.95,14.33,0.93,13.36,15.16,17.3,13.36,13.44,8.46,17.9,5.91,17.52,15.58,14.84,15.39,28.34,15.42,13.81,15.26,11.87,13.9,1.96,17.4,4.54,17.62,13.72,1.42,12.01,16.13,14.32,7.3,10.67,13.84,15.54,13.09,17.57,18.37,8.9,3.86,12.01,13.91,11.86,18.52,19.93,14.08
36,22.93,11.57,10.25,4.03,9.74,3.0,14.59,5.73,4.97,13.06,10.93,3.33,6.84,7.07,6.58,18.97,7.74,14.83,13.56,7.77,21.02,5.64,7.69,3.11,4.67,10.29,5.95,2.49,13.64,3.8,7.52,15.27,6.32,22.51,13.77,999.0,23.22,11.83,4.07,5.37,4.43,14.56,10.76,4.48,24.86,7.2,22.05,3.8,6.0,4.32,16.17,5.04,14.41,11.82,16.83,7.2,4.7,14.67,14.43,8.58,3.54,17.69,2.1,6.28,4.14,8.75,3.95,7.09,12.74,7.56,40.93,3.82,9.83,8.63,4.09,11.33,12.81,5.95,11.49,4.31,4.05,12.75,3.8,7.86,1.63,6.47,9.28,6.11,8.26,2.69,6.23,5.21,6.43,11.61,3.8,8.6,16.4,6.47,6.89,21.01
37,0.33,11.65,12.97,20.15,15.95,20.48,12.92,20.95,23.67,21.4,15.41,24.0,16.79,21.38,16.86,4.48,19.6,11.14,10.15,19.15,2.95,20.44,19.3,21.06,18.7,14.58,26.31,24.64,9.6,19.45,23.05,11.0,21.03,1.83,17.51,23.22,999.0,11.46,21.24,19.99,19.4,19.56,20.26,23.43,2.64,17.91,1.31,19.45,25.13,22.34,7.08,25.43,9.19,11.44,8.21,17.91,19.76,17.7,9.14,16.71,25.49,5.53,21.39,22.22,25.91,21.07,24.88,18.58,11.95,17.94,23.52,21.56,14.44,16.74,19.16,12.9,16.01,21.87,21.43,24.42,19.91,18.58,19.45,18.35,22.39,19.7,13.95,18.12,17.38,20.73,21.8,24.56,22.96,20.76,19.45,15.77,6.91,23.0,25.22,3.52
38,11.19,0.82,1.93,9.2,7.17,9.24,6.52,10.67,13.1,14.28,7.51,12.57,5.99,11.59,5.86,7.45,8.92,6.9,2.17,8.45,9.55,9.26,8.59,9.61,7.5,4.29,15.01,13.46,2.3,8.03,12.27,7.29,10.02,10.69,11.55,11.83,11.46,999.0,9.86,9.5,7.95,13.65,12.17,12.76,13.32,6.85,10.35,8.03,13.93,11.01,4.38,14.68,2.73,0.19,6.89,6.85,8.36,12.29,2.72,5.98,14.05,5.98,9.94,12.12,14.47,11.97,13.48,7.6,3.33,7.02,31.73,10.17,3.66,6.05,7.74,2.76,9.59,10.79,13.53,13.06,8.46,11.81,8.03,7.61,10.93,9.63,2.58,6.78,6.64,9.29,10.78,13.28,12.86,13.03,8.03,4.74,4.95,12.0,14.16,9.71
39,20.98,9.88,8.79,5.91,10.51,4.56,11.08,8.38,8.65,15.6,11.69,2.81,6.89,9.88,6.39,17.31,3.68,14.63,11.14,3.75,19.41,1.58,3.66,1.27,5.02,7.13,5.18,6.56,12.02,3.34,4.09,15.09,2.31,20.27,15.34,4.07,21.24,9.86,999.0,7.49,2.15,16.61,13.13,8.13,23.18,3.66,20.18,3.34,4.26,1.23,14.2,9.06,12.08,9.92,16.01,3.66,1.5,16.28,12.13,5.1,4.41,15.83,2.44,9.42,4.73,11.42,3.65,3.3,9.81,3.88,40.82,0.35,6.95,5.12,3.49,8.54,13.95,2.19,14.13,3.19,1.71,14.61,3.34,3.99,2.44,8.57,7.66,3.11,4.61,2.43,2.43,3.51,9.79,14.08,3.34,5.59,14.78,3.19,4.76,19.54
40,19.67,8.92,7.58,1.58,4.73,2.95,14.45,1.26,3.7,8.12,5.84,8.36,3.52,2.63,3.75,15.53,10.22,10.2,11.62,10.0,17.44,8.55,10.0,6.24,3.04,10.11,11.19,5.3,10.59,4.39,11.58,10.6,9.59,19.65,8.4,5.37,19.99,9.5,7.49,999.0,6.01,9.3,5.66,3.45,21.22,8.49,18.72,4.39,10.97,8.43,13.31,5.45,12.22,9.41,12.64,8.49,6.9,9.3,12.2,9.37,8.91,14.58,5.26,2.73,9.51,3.97,9.16,8.88,11.72,8.97,35.88,7.47,9.29,9.45,4.4,10.31,7.49,9.67,6.64,9.33,6.12,7.41,4.39,9.61,6.02,1.12,7.09,7.15,9.43,5.06,9.89,10.13,3.43,6.6,4.39,8.58,13.09,10.64,11.75,17.27
41,19.13,7.88,6.73,4.53,8.47,3.38,10.17,7.08,8.0,14.01,9.63,4.65,4.81,8.58,4.29,15.35,4.22,12.48,9.43,4.05,17.45,2.62,4.03,1.66,3.17,5.87,7.27,6.69,10.03,1.62,5.92,12.93,3.69,18.52,13.41,4.43,19.4,7.95,2.15,6.01,999.0,14.8,11.51,7.5,21.25,2.9,18.3,1.62,6.41,3.38,12.33,8.84,10.33,7.98,13.89,2.9,0.92,14.35,10.37,4.2,6.1,13.93,2.33,8.32,6.53,9.98,5.57,3.03,8.39,3.33,38.67,2.38,5.46,4.26,1.63,7.01,11.94,3.99,12.6,5.24,0.51,12.78,1.62,3.81,3.13,7.01,5.61,1.69,3.97,1.78,4.15,5.65,8.82,12.48,1.62,4.18,12.81,5.17,6.9,17.55
42,19.23,12.84,12.16,10.86,6.92,12.22,20.12,8.85,10.69,2.54,6.21,17.66,10.31,7.68,10.86,15.51,18.71,8.64,15.57,18.38,16.61,17.42,18.43,15.42,11.65,16.66,20.47,13.71,13.03,13.3,20.67,8.66,18.49,20.08,2.2,14.56,19.56,13.65,16.61,9.3,14.8,999.0,3.89,10.93,19.61,16.59,18.28,13.3,20.27,17.65,15.15,12.26,15.61,13.47,11.45,16.59,15.73,1.86,15.53,16.93,18.1,15.53,14.53,8.71,18.7,6.02,18.44,17.18,16.92,17.05,28.88,16.64,15.73,17.03,13.21,15.92,4.12,18.73,3.77,18.63,15.06,2.05,13.3,17.78,15.32,8.18,12.61,15.41,17.26,14.26,18.92,19.43,8.98,3.28,13.3,15.72,14.04,19.8,21.04,16.1
43,19.93,11.39,10.39,7.25,5.02,8.62,18.28,5.03,6.82,2.5,5.02,13.94,7.5,3.79,8.02,15.89,15.6,9.16,14.29,15.33,17.38,14.1,15.35,11.9,8.35,14.36,16.7,9.83,12.22,9.92,17.22,9.37,15.16,20.43,3.94,10.76,20.26,12.17,13.13,5.66,11.51,3.89,999.0,7.05,20.8,13.64,18.95,9.92,16.58,14.09,14.72,8.44,14.56,12.01,12.09,13.64,12.42,4.59,14.5,14.22,14.28,15.5,10.92,4.82,14.88,2.14,14.68,14.15,15.18,14.12,32.27,13.13,13.44,14.31,9.88,13.98,4.46,15.3,1.36,14.92,11.69,2.54,9.92,14.82,11.63,4.56,10.51,12.37,14.44,10.72,15.51,15.75,5.13,0.98,9.92,13.15,13.93,16.3,17.39,17.0
44,23.12,12.24,10.88,3.62,8.0,4.2,17.13,2.7,0.52,9.06,9.0,7.79,6.8,3.3,6.9,18.98,11.55,13.52,14.82,11.47,20.89,9.56,11.42,6.91,5.51,12.7,10.23,2.83,14.0,6.06,11.92,13.9,10.43,23.07,10.64,4.48,23.43,12.76,8.13,3.45,7.5,10.93,7.05,999.0,24.66,10.36,22.17,6.06,10.44,8.66,16.71,2.0,15.49,12.68,16.05,10.36,8.17,11.45,15.48,11.52,7.67,18.01,5.7,2.23,8.25,4.91,8.33,10.52,14.66,10.81,38.76,7.96,11.99,11.59,6.22,13.22,10.22,10.22,7.46,8.76,7.37,9.39,6.06,11.31,5.89,3.96,10.25,9.04,11.41,5.91,10.49,9.67,2.08,7.74,6.06,11.05,16.53,10.89,11.35,20.72
45,2.7,13.39,14.64,21.56,16.89,22.02,15.43,22.08,24.86,21.67,16.19,25.89,18.22,22.35,18.36,5.91,21.8,11.67,12.28,21.34,3.84,22.49,21.49,22.9,20.24,16.78,28.32,26.09,11.25,21.14,25.25,11.43,23.15,4.45,17.69,24.86,2.64,13.32,23.18,21.22,21.25,19.61,20.8,24.66,999.0,20.0,3.14,21.14,27.19,24.32,9.0,26.66,11.31,13.27,8.79,20.0,21.69,17.75,11.24,18.86,27.34,7.36,23.13,23.26,27.78,21.85,26.8,20.69,14.23,20.07,20.89,23.49,16.54,18.91,20.86,15.05,16.4,23.97,21.89,26.38,21.77,18.88,21.14,20.52,24.15,20.81,15.69,20.09,19.54,22.48,23.92,26.58,23.99,21.2,21.14,17.84,8.47,25.13,27.34,3.94
46,17.67,7.08,6.32,7.17,9.82,6.18,7.47,9.66,10.86,16.13,10.84,6.44,6.28,11.12,5.73,14.22,2.29,12.71,7.76,1.88,16.31,2.54,1.96,4.13,5.46,3.5,8.43,9.55,9.14,4.33,5.43,13.16,3.17,16.83,14.95,7.2,17.91,6.85,3.66,8.49,2.9,16.59,13.64,10.36,20.0,999.0,16.92,4.33,7.21,4.55,11.0,11.74,8.72,6.95,13.52,0.0,2.5,15.86,8.78,1.44,8.06,12.65,5.13,11.0,8.34,12.36,7.22,0.76,6.21,0.48,38.47,4.01,3.47,1.47,4.21,5.04,13.25,3.97,14.84,6.65,3.17,14.54,4.33,1.19,5.71,9.35,5.22,1.35,1.07,4.65,3.94,6.67,11.56,14.62,4.33,2.16,11.78,5.16,7.35,16.52
47,0.98,10.5,11.8,18.92,14.65,19.28,12.33,19.67,22.41,20.11,14.11,22.92,15.56,20.09,15.65,3.19,18.68,9.84,9.18,18.23,1.7,19.44,18.38,19.96,17.5,13.66,25.29,23.42,8.41,18.29,22.14,9.71,20.07,2.27,16.22,22.05,1.31,10.35,20.18,18.72,18.3,18.28,18.95,22.17,3.14,16.92,999.0,18.29,24.13,21.3,5.98,24.17,8.21,10.32,6.91,16.92,18.69,16.43,8.15,15.76,24.4,4.37,20.25,20.93,24.82,19.77,23.82,17.61,11.09,16.98,23.7,20.49,13.46,15.8,18.0,11.95,14.71,20.89,20.13,23.37,18.81,17.28,18.29,17.42,21.26,18.42,12.8,17.07,16.44,19.6,20.84,23.54,21.68,19.46,18.29,14.77,5.68,22.05,24.26,2.35
48,19.16,7.8,6.51,2.92,7.21,1.86,11.22,5.46,6.55,12.42,8.4,5.19,3.68,6.96,3.24,15.24,5.84,11.66,9.77,5.65,17.31,4.18,5.64,2.27,1.68,6.81,8.02,5.7,9.9,0.0,7.37,12.12,5.24,18.71,12.01,3.8,19.45,8.03,3.34,4.39,1.62,13.3,9.92,6.06,21.14,4.33,18.29,999.0,7.39,4.47,12.38,7.57,10.61,8.03,13.37,4.33,2.51,12.94,10.63,5.47,6.37,13.93,2.0,6.72,6.89,8.36,6.11,4.59,9.08,4.79,37.9,3.43,6.22,5.54,0.29,7.64,10.63,5.43,10.99,5.97,1.77,11.29,0.0,5.35,3.06,5.4,5.5,2.99,5.36,1.38,5.62,6.57,7.25,10.89,0.0,5.11,12.68,6.52,8.01,17.34
49,24.88,14.02,13.0,9.41,14.59,8.07,13.89,11.58,10.92,18.96,15.78,2.68,11.05,12.99,10.58,21.36,5.85,18.89,14.97,6.23,23.46,4.69,6.07,5.12,9.02,10.63,1.41,7.98,16.15,7.39,3.01,19.35,4.17,24.03,19.21,6.0,25.13,13.93,4.26,10.97,6.41,20.27,16.58,10.44,27.19,7.21,24.13,7.39,999.0,3.03,18.18,10.61,15.94,14.0,20.24,7.21,5.71,20.14,15.99,8.48,3.17,19.83,5.77,12.27,2.85,14.66,2.18,6.57,13.35,7.21,45.08,4.05,10.69,8.46,7.59,12.25,17.96,3.3,17.4,1.69,5.95,18.35,7.39,6.91,4.95,12.09,11.86,7.16,7.84,6.15,3.42,0.84,12.43,17.47,7.39,9.36,18.88,2.38,0.94,23.63
50,22.08,11.06,10.0,6.85,11.68,5.48,11.78,9.23,9.18,16.54,12.87,2.01,8.09,10.71,7.59,18.46,3.95,15.86,12.21,4.16,20.56,2.08,4.03,2.24,6.14,8.05,4.0,6.75,13.2,4.47,3.27,16.32,2.23,21.33,16.45,4.32,22.34,11.01,1.23,8.43,3.38,17.65,14.09,8.66,24.32,4.55,21.3,4.47,3.03,999.0,15.33,9.36,13.16,11.08,17.22,4.55,2.69,17.38,13.21,5.95,3.62,16.96,3.2,10.15,3.83,12.3,2.69,4.04,10.76,4.68,42.04,1.05,7.96,5.95,4.65,9.55,15.1,1.66,15.03,2.1,2.92,15.67,4.47,4.61,2.77,9.54,8.86,4.23,5.38,3.39,1.94,2.3,10.46,15.03,4.47,6.61,15.95,2.25,3.55,20.71
51,6.8,4.61,5.96,13.28,9.88,13.49,7.72,14.38,17.0,16.41,9.7,16.94,9.94,15.04,9.94,3.28,12.86,6.74,3.38,12.39,5.34,13.49,12.54,13.99,11.72,7.87,19.32,17.68,2.72,12.38,16.3,6.9,14.16,6.39,12.95,16.17,7.08,4.38,14.2,13.31,12.33,15.15,14.72,16.71,9.0,11.0,5.98,12.38,18.18,15.33,999.0,18.68,2.45,4.37,4.87,11.0,12.71,13.46,2.36,9.9,18.43,1.66,14.32,15.75,18.85,15.06,17.84,11.7,5.54,11.08,28.3,14.51,7.56,9.95,12.09,6.12,11.09,14.97,16.03,17.39,12.84,13.65,12.38,11.57,15.31,13.2,6.89,11.1,10.58,13.66,14.93,17.57,16.5,15.43,12.38,8.84,1.51,16.14,18.34,5.63
52,25.12,14.18,12.82,5.48,9.96,5.79,18.77,4.64,1.86,10.15,10.93,8.09,8.75,4.93,8.82,20.98,12.66,15.48,16.71,12.64,22.89,10.59,12.57,7.95,7.3,14.35,10.13,2.66,15.98,7.57,12.52,15.85,11.34,25.05,12.23,5.04,25.43,14.68,9.06,5.45,8.84,12.26,8.44,2.0,26.66,11.74,24.17,7.57,10.61,9.36,18.68,999.0,17.41,14.61,18.04,11.74,9.4,12.99,17.4,13.0,7.57,20.0,6.76,3.82,8.07,6.34,8.43,11.81,16.44,12.17,40.5,8.84,13.69,13.07,7.78,14.99,11.99,10.99,8.6,9.0,8.62,10.91,7.57,12.59,6.65,5.93,12.15,10.48,12.81,7.12,11.27,9.92,3.33,8.99,7.57,12.66,18.53,11.47,11.55,22.72
53,8.95,3.33,4.64,11.93,9.55,11.93,5.56,13.38,15.84,16.51,9.68,14.86,8.72,14.26,8.59,5.72,10.49,7.83,0.97,10.03,7.74,11.25,10.18,11.99,10.2,5.47,17.12,16.14,2.62,10.61,13.94,8.11,11.86,8.2,13.43,14.41,9.19,2.73,12.08,12.22,10.33,15.61,14.56,15.49,11.31,8.72,8.21,10.61,15.94,13.16,2.45,17.41,999.0,2.81,6.71,8.72,10.62,14.07,0.1,7.55,16.4,4.06,12.46,14.82,16.78,14.54,15.74,9.4,3.1,8.77,30.73,12.41,5.25,7.6,10.33,3.74,11.49,12.68,15.9,15.25,10.83,13.89,10.61,9.21,13.41,12.31,5.28,8.97,8.23,11.81,12.63,15.37,15.57,15.36,10.61,6.58,3.7,13.83,16.05,8.07
54,11.16,0.64,1.82,9.14,7.0,9.21,6.71,10.57,13.02,14.11,7.33,12.62,5.9,11.47,5.79,7.39,9.04,6.71,2.3,8.57,9.49,9.34,8.71,9.64,7.46,4.46,15.08,13.42,2.18,8.03,12.38,7.1,10.12,10.7,11.36,11.82,11.44,0.19,9.92,9.41,7.98,13.47,12.01,12.68,13.27,6.95,10.32,8.03,14.0,11.08,4.37,14.61,2.81,999.0,6.74,6.95,8.42,12.1,2.8,6.11,14.08,5.95,9.95,12.02,14.51,11.84,13.52,7.7,3.52,7.13,31.6,10.22,3.8,6.18,7.74,2.94,9.4,10.88,13.37,13.11,8.5,11.63,8.03,7.73,10.95,9.51,2.55,6.85,6.76,9.3,10.87,13.35,12.76,12.87,8.03,4.85,4.88,12.1,14.24,9.63
55,7.88,6.47,7.27,13.19,8.15,13.86,12.27,13.41,16.2,13.2,7.4,18.46,9.99,13.59,10.26,4.08,15.7,2.94,7.34,15.24,5.3,15.74,15.37,15.42,12.16,11.17,21.16,17.73,4.67,13.37,18.95,2.81,16.62,8.63,9.34,16.83,8.21,6.89,16.01,12.64,13.89,11.45,12.09,16.05,8.79,13.52,6.91,13.37,20.24,17.22,4.87,18.04,6.71,6.74,999.0,13.52,14.53,9.62,6.61,12.82,19.73,4.46,15.36,14.53,20.25,13.06,19.4,14.29,9.54,13.76,24.95,16.26,10.53,12.89,13.09,9.53,7.8,17.31,13.24,19.12,14.39,10.37,13.37,14.4,16.42,12.13,8.41,13.15,13.46,14.75,17.35,19.52,15.24,12.57,13.37,11.51,3.37,18.56,20.61,4.91
56,17.67,7.08,6.32,7.17,9.82,6.18,7.47,9.66,10.86,16.13,10.84,6.44,6.28,11.12,5.73,14.22,2.29,12.71,7.76,1.88,16.31,2.54,1.96,4.13,5.46,3.5,8.43,9.55,9.14,4.33,5.43,13.16,3.17,16.83,14.95,7.2,17.91,6.85,3.66,8.49,2.9,16.59,13.64,10.36,20.0,0.0,16.92,4.33,7.21,4.55,11.0,11.74,8.72,6.95,13.52,999.0,2.5,15.86,8.78,1.44,8.06,12.65,5.13,11.0,8.34,12.36,7.22,0.76,6.21,0.48,38.47,4.01,3.47,1.47,4.21,5.04,13.25,3.97,14.84,6.65,3.17,14.54,4.33,1.19,5.71,9.35,5.22,1.35,1.07,4.65,3.94,6.67,11.56,14.62,4.33,2.16,11.78,5.16,7.35,16.52
57,19.49,8.38,7.31,5.39,9.37,4.17,9.96,7.94,8.69,14.92,10.52,4.25,5.7,9.44,5.17,15.81,3.41,13.24,9.68,3.29,17.91,1.69,3.25,1.63,4.09,5.82,6.68,7.1,10.52,2.51,5.02,13.7,2.76,18.81,14.33,4.7,19.76,8.36,1.5,6.9,0.92,15.73,12.42,8.17,21.69,2.5,18.69,2.51,5.71,2.69,12.71,9.4,10.62,8.42,14.53,2.5,999.0,15.26,10.66,3.92,5.8,14.34,2.67,9.13,6.17,10.87,5.13,2.42,8.45,2.85,39.38,1.8,5.54,3.96,2.54,7.13,12.84,3.1,13.5,4.69,0.82,13.7,2.51,3.2,3.21,7.91,6.17,1.66,3.56,2.28,3.24,4.99,9.6,13.39,2.51,4.21,13.28,4.29,6.13,18.04
58,17.38,11.48,10.94,10.77,6.04,12.09,18.8,9.09,11.29,4.14,5.1,17.61,9.65,8.16,10.2,13.69,18.05,6.85,14.11,17.7,14.76,16.94,17.76,15.14,11.26,15.58,20.47,14.13,11.47,12.94,20.27,6.85,18.01,18.25,0.93,14.67,17.7,12.29,16.28,9.3,14.35,1.86,4.59,11.45,17.75,15.86,16.43,12.94,20.14,17.38,13.46,12.99,14.07,12.1,9.62,15.86,15.26,999.0,14.0,16.05,18.21,13.77,14.37,9.25,18.81,6.65,18.44,16.5,15.6,16.3,27.69,16.35,14.65,16.15,12.81,14.7,2.74,18.33,4.98,18.55,14.65,2.08,12.94,17.04,15.24,8.2,11.52,14.76,16.44,14.02,18.5,19.3,9.66,4.34,12.94,14.79,12.3,19.45,20.86,14.24
59,8.89,3.3,4.62,11.92,9.5,11.93,5.66,13.36,15.82,16.45,9.61,14.91,8.7,14.23,8.59,5.64,10.55,7.74,1.04,10.1,7.67,11.3,10.24,12.03,10.21,5.55,17.17,16.14,2.54,10.63,14.0,8.01,11.92,8.16,13.36,14.43,9.14,2.72,12.13,12.2,10.37,15.53,14.5,15.48,11.24,8.78,8.15,10.63,15.99,13.21,2.36,17.4,0.1,2.8,6.61,8.78,10.66,14.0,999.0,7.62,16.44,3.98,12.48,14.8,16.83,14.5,15.78,9.46,3.19,8.83,30.64,12.45,5.31,7.66,10.34,3.81,11.41,12.74,15.85,15.29,10.87,13.83,10.63,9.28,13.44,12.28,5.28,9.01,8.29,11.83,12.69,15.42,15.55,15.31,10.63,6.63,3.61,13.9,16.11,7.98
60,16.48,6.35,5.84,8.17,10.04,7.32,6.03,10.58,12.0,16.68,10.97,7.87,6.73,11.99,6.2,13.17,2.96,12.3,6.58,2.5,15.24,3.89,2.64,5.55,6.34,2.15,9.74,10.9,8.28,5.47,6.39,12.74,4.33,15.56,15.16,8.58,16.71,5.98,5.1,9.37,4.2,16.93,14.22,11.52,18.86,1.44,15.76,5.47,8.48,5.95,9.9,13.0,7.55,6.11,12.82,1.44,3.92,16.05,7.62,999.0,9.49,11.56,6.5,11.98,9.76,13.11,8.63,1.93,4.87,1.28,37.71,5.45,2.36,0.1,5.3,3.81,13.37,5.18,15.47,8.03,4.54,14.88,5.47,1.66,7.13,10.13,4.84,2.52,0.68,5.98,5.1,7.99,12.58,15.19,5.47,1.36,10.81,6.29,8.52,15.49
61,25.23,13.95,12.75,7.5,13.11,6.3,15.39,9.26,8.11,16.54,14.32,1.63,9.92,10.55,9.55,21.44,7.54,17.97,15.47,7.78,23.53,5.69,7.64,4.44,7.73,11.53,2.58,5.0,16.1,6.37,5.75,18.43,5.76,24.6,17.3,3.54,25.49,14.05,4.41,8.91,6.1,18.1,14.28,7.67,27.34,8.06,24.4,6.37,3.17,3.62,18.43,7.57,16.4,14.08,19.73,8.06,5.8,18.21,16.44,9.49,999.0,20.03,4.38,9.69,0.6,12.24,1.13,7.62,14.21,8.24,44.19,4.06,11.33,9.5,6.64,12.92,16.29,5.01,14.95,1.89,5.59,16.29,6.37,8.22,3.33,10.01,11.66,7.46,8.96,4.99,5.26,2.66,9.73,15.11,6.37,9.99,18.88,4.79,4.1,23.6
62,5.24,6.13,7.44,14.66,10.84,14.95,9.05,15.6,18.27,17.0,10.5,18.56,11.3,16.15,11.35,1.68,14.51,6.92,5.02,14.05,3.69,15.14,14.2,15.59,13.18,9.52,20.96,19.12,4.07,13.93,17.95,6.97,15.82,5.08,13.36,17.69,5.53,5.98,15.83,14.58,13.93,15.53,15.5,18.01,7.36,12.65,4.37,13.93,19.83,16.96,1.66,20.0,4.06,5.95,4.46,12.65,14.34,13.77,3.98,11.56,20.03,999.0,15.88,16.92,20.46,16.03,19.46,13.36,7.13,12.74,26.79,16.14,9.22,11.61,13.63,7.77,11.6,16.62,16.77,19.03,14.44,14.19,13.93,13.22,16.89,14.38,8.43,12.73,12.24,15.22,16.58,19.22,17.67,16.13,13.93,10.49,1.57,17.8,20.0,4.01
63,21.11,9.75,8.49,3.68,8.91,2.31,12.5,6.03,6.22,13.35,10.11,3.32,5.56,7.52,5.18,17.22,5.91,13.6,11.59,5.88,19.3,3.88,5.81,1.21,3.39,8.2,6.21,4.43,11.87,2.0,6.42,14.06,4.74,20.61,13.44,2.1,21.39,9.94,2.44,5.26,2.33,14.53,10.92,5.7,23.13,5.13,20.25,2.0,5.77,3.2,14.32,6.76,12.46,9.95,15.36,5.13,2.67,14.37,12.48,6.5,4.38,15.88,999.0,6.99,4.92,9.11,4.23,5.09,10.68,5.51,39.83,2.32,7.76,6.55,2.29,9.28,12.23,4.6,11.84,4.21,1.96,12.59,2.0,5.87,1.06,6.37,7.45,4.02,6.2,0.66,4.85,4.93,7.35,11.84,2.0,6.51,14.66,5.44,6.51,19.33
64,21.9,11.5,10.19,3.83,6.38,4.96,17.17,1.48,2.04,6.88,7.24,9.59,6.19,1.11,6.47,17.74,12.53,11.85,14.26,12.37,19.55,10.69,12.35,8.15,5.64,12.82,12.2,5.02,13.03,6.72,13.41,12.2,11.66,22.0,8.46,6.28,22.22,12.12,9.42,2.73,8.32,8.71,4.82,2.23,23.26,11.0,20.93,6.72,12.27,10.15,15.75,3.82,14.82,12.02,14.53,11.0,9.13,9.25,14.8,11.98,9.69,16.92,6.99,999.0,10.28,2.68,10.23,11.31,14.44,11.48,36.68,9.32,12.01,12.06,6.81,13.04,8.17,11.59,5.29,10.58,8.32,7.18,6.72,12.07,7.46,2.55,9.78,9.65,11.99,7.02,11.84,11.46,0.75,5.53,6.72,11.26,15.39,12.41,13.14,19.33
65,25.64,14.41,13.22,8.09,13.7,6.89,15.61,9.86,8.68,17.13,14.9,1.92,10.47,11.14,10.09,21.88,7.67,18.52,15.85,7.93,23.98,5.91,7.8,4.89,8.28,11.83,2.06,5.55,16.55,6.89,5.61,18.97,5.88,24.98,17.9,4.14,25.91,14.47,4.73,9.51,6.53,18.7,14.88,8.25,27.78,8.34,24.82,6.89,2.85,3.83,18.85,8.07,16.78,14.51,20.25,8.34,6.17,18.81,16.83,9.76,0.6,20.46,4.92,10.28,999.0,12.84,1.15,7.87,14.53,8.5,44.74,4.39,11.68,9.76,7.16,13.27,16.88,5.08,15.55,1.88,6.02,16.89,6.89,8.43,3.87,10.61,12.12,7.82,9.2,5.51,5.31,2.48,10.31,15.71,6.89,10.32,19.34,4.72,3.76,24.06
66,20.74,11.25,10.09,5.52,5.19,6.86,17.7,3.09,4.68,4.31,5.67,11.99,6.58,1.7,7.03,16.63,14.17,10.21,14.14,13.94,18.28,12.52,13.94,10.16,6.92,13.55,14.7,7.7,12.42,8.36,15.5,10.5,13.55,21.07,5.91,8.75,21.07,11.97,11.42,3.97,9.98,6.02,2.14,4.91,21.85,12.36,19.77,8.36,14.66,12.3,15.06,6.34,14.54,11.84,13.06,12.36,10.87,6.65,14.5,13.11,12.24,16.03,9.11,2.68,12.84,999.0,12.7,12.79,14.72,12.84,34.23,11.38,12.66,13.2,8.36,13.42,5.95,13.61,2.75,12.98,10.09,4.57,8.36,13.51,9.74,3.01,9.97,11.04,13.25,8.99,13.84,13.83,3.01,2.87,8.36,12.17,14.46,14.54,15.49,17.96
67,24.62,13.44,12.3,7.67,13.12,6.38,14.46,9.65,8.79,17.0,14.33,0.93,9.77,11.01,9.35,20.91,6.52,17.78,14.8,6.78,23.01,4.77,6.65,3.98,7.61,10.72,2.04,5.8,15.59,6.11,4.62,18.23,4.73,23.92,17.52,3.95,24.88,13.48,3.65,9.16,5.57,18.44,14.68,8.33,26.8,7.22,23.82,6.11,2.18,2.69,17.84,8.43,15.74,13.52,19.4,7.22,5.13,18.44,15.78,8.63,1.13,19.46,4.23,10.23,1.15,12.7,999.0,6.73,13.43,7.37,44.02,3.33,10.59,8.64,6.37,12.18,16.4,3.94,15.43,0.77,5.06,16.57,6.11,7.28,3.24,10.28,11.18,6.77,8.07,4.75,4.18,1.57,10.34,15.54,6.11,9.24,18.37,3.67,3.12,23.11
